"providerId","utcStartTime","status","compSeason.shortName","round.name","round.roundNumber","venue.name","home.team.name","home.team.club.name","away.team.name","away.team.club.name","player.jumperNumber","player.photoURL","player.player.position","player.player.player.playerId","player.player.player.captain","player.player.player.playerJumperNumber","player.player.player.givenName","player.player.player.surname","teamId","gamesPlayed","timeOnGroundPercentage","goals","behinds","superGoals","kicks","handballs","disposals","marks","bounces","tackles","contestedPossessions","uncontestedPossessions","totalPossessions","inside50s","marksInside50","contestedMarks","hitouts","onePercenters","disposalEfficiency","clangers","freesFor","freesAgainst","dreamTeamPoints","rebound50s","goalAssists","goalAccuracy","ratingPoints","ranking","lastUpdated","turnovers","intercepts","tacklesInside50","shotsAtGoal","goalEfficiency","shotEfficiency","interchangeCounts","scoreInvolvements","metresGained","clearances.centreClearances","clearances.stoppageClearances","clearances.totalClearances","extendedStats.effectiveKicks","extendedStats.kickEfficiency","extendedStats.kickToHandballRatio","extendedStats.effectiveDisposals","extendedStats.marksOnLead","extendedStats.interceptMarks","extendedStats.contestedPossessionRate","extendedStats.hitoutsToAdvantage","extendedStats.hitoutWinPercentage","extendedStats.hitoutToAdvantageRate","extendedStats.groundBallGets","extendedStats.f50GroundBallGets","extendedStats.scoreLaunches","extendedStats.pressureActs","extendedStats.defHalfPressureActs","extendedStats.spoils","extendedStats.ruckContests","extendedStats.contestDefOneOnOnes","extendedStats.contestDefLosses","extendedStats.contestDefLossPercentage","extendedStats.contestOffOneOnOnes","extendedStats.contestOffWins","extendedStats.contestOffWinsPercentage","extendedStats.centreBounceAttendances","extendedStats.kickins","extendedStats.kickinsPlayon","player.playerId","player.captain","player.playerJumperNumber","player.givenName","player.surname","teamStatus","extendedStats","team.name"
"CD_M20150141005","2015-06-06T09:40:00.000+0000","CONCLUDED","Premiership","Round 10",10,"Adelaide Oval","Port Adelaide","Port Adelaide","Western Bulldogs","Western Bulldogs",23,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/261230.png?im=Scale,width=0.6,height=0.6","RK","CD_I261230",FALSE,23,"Matthew","Lobbe","CD_T110",NA,92,0,0,NA,4,3,7,0,0,5,6,1,7,1,0,0,44,7,57.1,3,2,2,78,3,0,0,9.5,NA,"2018-01-24T05:37:19.819+0000",2,2,2,0,NA,NA,NA,1,59,0,1,1,2,50,1.3,4,0,0,85.7,10,32.8,22.7,4,0,0,19,8,6,134,1,1,100,1,0,0,NA,NA,NA,"CD_I261230",FALSE,23,"Matthew","Lobbe","home",NA,"Port Adelaide"
"CD_M20150141005","2015-06-06T09:40:00.000+0000","CONCLUDED","Premiership","Round 10",10,"Adelaide Oval","Port Adelaide","Port Adelaide","Western Bulldogs","Western Bulldogs",6,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/240290.png?im=Scale,width=0.6,height=0.6","FPR","CD_I240290",FALSE,6,"Angus","Monfries","CD_T110",NA,96,1,0,NA,4,6,10,3,0,1,4,6,10,0,1,1,0,1,90,1,0,1,40,0,0,100,7.2,NA,"2018-01-24T05:37:19.819+0000",2,4,0,1,NA,NA,NA,7,81,0,0,0,3,75,0.7,9,0,0,40,0,0,0,3,1,2,7,2,1,0,0,0,0,1,0,0,NA,NA,NA,"CD_I240290",FALSE,6,"Angus","Monfries","home",NA,"Port Adelaide"
"CD_M20150141005","2015-06-06T09:40:00.000+0000","CONCLUDED","Premiership","Round 10",10,"Adelaide Oval","Port Adelaide","Port Adelaide","Western Bulldogs","Western Bulldogs",29,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/290156.png?im=Scale,width=0.6,height=0.6","HBFR","CD_I290156",FALSE,29,"Jasper","Pittard","CD_T110",NA,79,0,0,NA,12,3,15,8,0,9,3,11,14,2,0,0,0,2,86.7,2,1,0,103,0,1,0,3.2,NA,"2018-01-24T05:37:19.819+0000",3,4,0,0,NA,NA,NA,1,173,0,0,0,10,83.3,4,13,0,0,21.4,0,0,0,2,0,1,14,9,1,0,2,1,50,0,0,0,NA,NA,NA,"CD_I290156",FALSE,29,"Jasper","Pittard","home",NA,"Port Adelaide"
"CD_M20150141005","2015-06-06T09:40:00.000+0000","CONCLUDED","Premiership","Round 10",10,"Adelaide Oval","Port Adelaide","Port Adelaide","Western Bulldogs","Western Bulldogs",28,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/230195.png?im=Scale,width=0.6,height=0.6","FF","CD_I230195",FALSE,28,"Jay","Schulz","CD_T110",NA,99,2,0,NA,6,3,9,6,0,4,4,6,10,4,2,1,0,0,77.8,0,0,0,70,0,0,100,12.9,NA,"2018-01-24T05:37:19.819+0000",1,0,3,2,NA,NA,NA,4,188,0,0,0,4,66.7,2,7,4,0,40,0,0,0,3,3,0,11,3,0,0,0,0,0,4,0,0,NA,NA,NA,"CD_I230195",FALSE,28,"Jay","Schulz","home",NA,"Port Adelaide"
"CD_M20150141005","2015-06-06T09:40:00.000+0000","CONCLUDED","Premiership","Round 10",10,"Adelaide Oval","Port Adelaide","Port Adelaide","Western Bulldogs","Western Bulldogs",14,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/270779.png?im=Scale,width=0.6,height=0.6","INT","CD_I270779",FALSE,14,"Paul","Stewart","CD_T110",NA,77,1,0,NA,8,8,16,3,0,1,4,10,14,3,0,1,0,0,75,0,0,0,59,0,1,100,8.4,NA,"2018-01-24T05:37:19.819+0000",2,0,0,1,NA,NA,NA,4,155,0,2,2,6,75,1,12,0,0,28.6,0,0,0,3,2,0,7,1,0,0,0,0,0,1,1,100,NA,NA,NA,"CD_I270779",FALSE,14,"Paul","Stewart","home",NA,"Port Adelaide"
"CD_M20150141005","2015-06-06T09:40:00.000+0000","CONCLUDED","Premiership","Round 10",10,"Adelaide Oval","Port Adelaide","Port Adelaide","Western Bulldogs","Western Bulldogs",39,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/260750.png?im=Scale,width=0.6,height=0.6","CHF","CD_I260750",FALSE,39,"Justin","Westhoff","CD_T110",NA,90,1,1,NA,19,6,25,14,0,3,8,17,25,2,2,0,1,10,76,0,1,0,132,4,0,50,12.9,NA,"2018-01-24T05:37:19.819+0000",5,8,1,2,NA,NA,NA,3,479,0,1,1,13,68.4,3.2,19,0,2,32,0,6.7,0,5,0,1,9,3,5,15,0,0,0,2,0,0,NA,NA,NA,"CD_I260750",FALSE,39,"Justin","Westhoff","home",NA,"Port Adelaide"
"CD_M20150141005","2015-06-06T09:40:00.000+0000","CONCLUDED","Premiership","Round 10",10,"Adelaide Oval","Port Adelaide","Port Adelaide","Western Bulldogs","Western Bulldogs",19,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/240389.png?im=Scale,width=0.6,height=0.6","WL","CD_I240389",FALSE,19,"Matthew","White","CD_T110",NA,79,2,0,NA,11,5,16,4,0,6,6,10,16,2,1,0,0,1,75,0,1,0,92,3,0,100,14.2,NA,"2018-01-24T05:37:19.819+0000",3,1,0,2,NA,NA,NA,5,322,0,4,4,8,72.7,2.2,12,0,1,37.5,0,0,0,4,2,1,26,13,0,0,1,1,100,0,0,0,NA,NA,NA,"CD_I240389",FALSE,19,"Matthew","White","home",NA,"Port Adelaide"
"CD_M20150141005","2015-06-06T09:40:00.000+0000","CONCLUDED","Premiership","Round 10",10,"Adelaide Oval","Port Adelaide","Port Adelaide","Western Bulldogs","Western Bulldogs",31,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/996708.png?im=Scale,width=0.6,height=0.6","FPL","CD_I996708",FALSE,31,"Bailey","Dale","CD_T140",NA,82,1,1,NA,7,2,9,0,0,5,4,4,8,2,0,0,0,0,55.6,1,0,1,49,0,0,50,6.3,NA,"2018-01-24T05:37:19.819+0000",4,2,0,2,NA,NA,NA,3,156,0,1,1,4,57.1,3.5,5,0,0,50,0,0,0,4,0,0,11,4,0,0,0,0,0,1,0,0,NA,NA,NA,"CD_I996708",FALSE,31,"Bailey","Dale","away",NA,"Western Bulldogs"
"CD_M20150141005","2015-06-06T09:40:00.000+0000","CONCLUDED","Premiership","Round 10",10,"Adelaide Oval","Port Adelaide","Port Adelaide","Western Bulldogs","Western Bulldogs",29,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/295712.png?im=Scale,width=0.6,height=0.6","WR","CD_I295712",FALSE,29,"Tory","Dickson","CD_T140",NA,83,1,0,NA,7,7,14,4,0,1,9,6,15,4,1,1,0,1,64.3,0,1,0,58,0,1,100,9.8,NA,"2018-01-24T05:37:19.819+0000",2,3,0,1,NA,NA,NA,3,217,0,0,0,5,71.4,1,9,0,0,60,0,0,0,6,3,1,6,1,0,0,0,0,0,5,0,0,NA,NA,NA,"CD_I295712",FALSE,29,"Tory","Dickson","away",NA,"Western Bulldogs"
"CD_M20150141005","2015-06-06T09:40:00.000+0000","CONCLUDED","Premiership","Round 10",10,"Adelaide Oval","Port Adelaide","Port Adelaide","Western Bulldogs","Western Bulldogs",1,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/261319.png?im=Scale,width=0.6,height=0.6","HFFR","CD_I261319",FALSE,1,"Jarrad","Grant","CD_T140",NA,87,0,1,NA,10,8,18,2,0,3,9,9,18,5,1,0,6,2,61.1,2,0,0,71,5,1,0,13.6,NA,"2018-01-24T05:37:19.819+0000",6,3,0,2,NA,NA,NA,2,343,0,5,5,5,50,1.3,11,0,1,50,3,100,50,9,1,0,11,2,2,1,0,0,0,1,0,0,NA,NA,NA,"CD_I261319",FALSE,1,"Jarrad","Grant","away",NA,"Western Bulldogs"
"CD_M20150141005","2015-06-06T09:40:00.000+0000","CONCLUDED","Premiership","Round 10",10,"Adelaide Oval","Port Adelaide","Port Adelaide","Western Bulldogs","Western Bulldogs",30,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/295222.png?im=Scale,width=0.6,height=0.6","FB","CD_I295222",FALSE,30,"Joel","Hamling","CD_T140",NA,90,0,0,NA,6,5,11,3,0,1,2,8,10,1,0,0,0,9,63.6,2,0,0,41,2,0,0,3.5,NA,"2018-01-24T05:37:19.819+0000",3,5,0,0,NA,NA,NA,0,55,0,0,0,4,66.7,1.2,7,0,1,20,0,0,0,2,0,0,8,7,9,0,4,0,0,0,0,0,NA,NA,NA,"CD_I295222",FALSE,30,"Joel","Hamling","away",NA,"Western Bulldogs"
"CD_M20150141005","2015-06-06T09:40:00.000+0000","CONCLUDED","Premiership","Round 10",10,"Adelaide Oval","Port Adelaide","Port Adelaide","Western Bulldogs","Western Bulldogs",13,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/294556.png?im=Scale,width=0.6,height=0.6","R","CD_I294556",FALSE,13,"Nathan","Hrovat","CD_T140",NA,89,1,0,NA,5,7,12,3,0,3,6,6,12,1,0,0,0,0,75,3,0,1,53,0,2,100,8.9,NA,"2018-01-24T05:37:19.819+0000",2,0,1,1,NA,NA,NA,5,119,0,0,0,4,80,0.7,9,0,0,50,0,0,0,6,1,0,14,4,0,0,0,0,0,1,0,0,NA,NA,NA,"CD_I294556",FALSE,13,"Nathan","Hrovat","away",NA,"Western Bulldogs"
"CD_M20150141005","2015-06-06T09:40:00.000+0000","CONCLUDED","Premiership","Round 10",10,"Adelaide Oval","Port Adelaide","Port Adelaide","Western Bulldogs","Western Bulldogs",39,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/294101.png?im=Scale,width=0.6,height=0.6","HBFR","CD_I294101",FALSE,39,"Jason","Johannisen","CD_T140",NA,83,0,0,NA,7,5,12,2,1,4,4,7,11,3,0,0,0,3,66.7,1,0,1,50,1,0,0,6.6,NA,"2018-01-24T05:37:19.819+0000",2,2,0,0,NA,NA,NA,1,303,0,3,3,4,57.1,1.4,8,0,1,36.4,0,0,0,3,1,1,15,13,3,0,4,0,0,0,0,0,NA,NA,NA,"CD_I294101",FALSE,39,"Jason","Johannisen","away",NA,"Western Bulldogs"
"CD_M20150141005","2015-06-06T09:40:00.000+0000","CONCLUDED","Premiership","Round 10",10,"Adelaide Oval","Port Adelaide","Port Adelaide","Western Bulldogs","Western Bulldogs",46,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/295313.png?im=Scale,width=0.6,height=0.6","INT","CD_I295313",FALSE,46,"Lin","Jong","CD_T140",NA,81,0,0,NA,0,10,10,0,0,5,10,1,11,0,0,0,1,1,50,1,1,0,42,0,0,0,7.6,NA,"2018-01-24T05:37:19.819+0000",1,2,1,0,NA,NA,NA,1,8,3,0,3,0,0,0,5,0,0,90.9,0,100,0,9,1,0,15,5,1,1,0,0,0,1,0,0,NA,NA,NA,"CD_I295313",FALSE,46,"Lin","Jong","away",NA,"Western Bulldogs"
"CD_M20150141005","2015-06-06T09:40:00.000+0000","CONCLUDED","Premiership","Round 10",10,"Adelaide Oval","Port Adelaide","Port Adelaide","Western Bulldogs","Western Bulldogs",11,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/295467.png?im=Scale,width=0.6,height=0.6","WL","CD_I295467",FALSE,11,"Jack","Macrae","CD_T140",NA,80,0,0,NA,20,11,31,5,0,8,16,15,31,6,1,1,0,0,54.8,3,1,0,130,2,1,0,14.2,NA,"2018-01-24T05:37:19.819+0000",9,3,0,2,NA,NA,NA,4,367,3,6,9,8,40,1.8,17,1,2,51.6,0,0,0,10,0,0,27,16,0,0,0,0,0,0,0,0,NA,NA,NA,"CD_I295467",FALSE,11,"Jack","Macrae","away",NA,"Western Bulldogs"
"CD_M20150141005","2015-06-06T09:40:00.000+0000","CONCLUDED","Premiership","Round 10",10,"Adelaide Oval","Port Adelaide","Port Adelaide","Western Bulldogs","Western Bulldogs",16,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/996483.png?im=Scale,width=0.6,height=0.6","SUB","CD_I996483",FALSE,16,"Toby","McLean","CD_T140",NA,33,0,0,NA,1,4,5,0,0,0,5,0,5,0,0,0,0,1,60,1,0,0,11,2,0,0,4.5,NA,"2018-01-24T05:37:19.819+0000",1,3,0,0,NA,NA,NA,0,29,0,0,0,0,0,0.3,3,0,0,100,0,0,0,5,0,0,1,1,1,0,0,0,0,2,0,0,NA,NA,NA,"CD_I996483",FALSE,16,"Toby","McLean","away",NA,"Western Bulldogs"
"CD_M20150141005","2015-06-06T09:40:00.000+0000","CONCLUDED","Premiership","Round 10",10,"Adelaide Oval","Port Adelaide","Port Adelaide","Western Bulldogs","Western Bulldogs",27,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/230255.png?im=Scale,width=0.6,height=0.6","RK","CD_I230255",FALSE,27,"Will","Minson","CD_T140",NA,93,0,0,NA,6,3,9,1,0,5,6,1,7,0,0,1,40,2,33.3,2,1,1,85,1,0,0,5.2,NA,"2018-01-24T05:37:19.819+0000",4,2,2,1,NA,NA,NA,3,26,0,9,9,0,0,2,3,0,1,85.7,9,42.6,22.5,4,0,2,15,7,2,94,0,0,0,2,0,0,NA,NA,NA,"CD_I230255",FALSE,27,"Will","Minson","away",NA,"Western Bulldogs"
"CD_M20150141005","2015-06-06T09:40:00.000+0000","CONCLUDED","Premiership","Round 10",10,"Adelaide Oval","Port Adelaide","Port Adelaide","Western Bulldogs","Western Bulldogs",2,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/200083.png?im=Scale,width=0.6,height=0.6","HBFL","CD_I200083",FALSE,2,"Robert","Murphy","CD_T140",NA,91,0,0,NA,10,2,12,2,3,5,4,8,12,0,0,0,0,0,91.7,1,1,0,61,1,0,0,9.6,NA,"2018-01-24T05:37:19.819+0000",1,3,0,0,NA,NA,NA,1,358,0,1,1,9,90,5,11,1,0,33.3,0,0,0,3,0,1,13,3,0,0,1,0,0,0,0,0,NA,NA,NA,"CD_I200083",FALSE,2,"Robert","Murphy","away",NA,"Western Bulldogs"
"CD_M20150141005","2015-06-06T09:40:00.000+0000","CONCLUDED","Premiership","Round 10",10,"Adelaide Oval","Port Adelaide","Port Adelaide","Western Bulldogs","Western Bulldogs",5,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/220010.png?im=Scale,width=0.6,height=0.6","BPR","CD_I220010",FALSE,5,"Matthew","Boyd","CD_T140",NA,84,0,1,NA,16,7,23,4,0,3,7,15,22,2,0,0,0,2,60.9,1,0,0,87,2,0,0,9.6,NA,"2018-01-24T05:37:19.819+0000",2,5,0,1,NA,NA,NA,1,415,1,1,2,9,56.3,2.3,14,0,1,31.8,0,0,0,6,1,0,13,8,2,0,1,0,0,0,0,0,NA,NA,NA,"CD_I220010",FALSE,5,"Matthew","Boyd","away",NA,"Western Bulldogs"
"CD_M20150141005","2015-06-06T09:40:00.000+0000","CONCLUDED","Premiership","Round 10",10,"Adelaide Oval","Port Adelaide","Port Adelaide","Western Bulldogs","Western Bulldogs",17,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/296367.png?im=Scale,width=0.6,height=0.6","FF","CD_I296367",FALSE,17,"Tom","Boyd","CD_T140",NA,55,0,0,NA,2,2,4,1,0,2,1,2,3,2,0,0,1,1,75,1,0,1,19,0,0,0,2.2,NA,"2018-01-24T05:37:19.819+0000",1,0,0,0,NA,NA,NA,2,121,0,1,1,2,100,1,3,0,0,33.3,0,100,0,1,0,0,3,2,1,1,0,0,0,4,0,0,NA,NA,NA,"CD_I296367",FALSE,17,"Tom","Boyd","away",NA,"Western Bulldogs"
"CD_M20150141005","2015-06-06T09:40:00.000+0000","CONCLUDED","Premiership","Round 10",10,"Adelaide Oval","Port Adelaide","Port Adelaide","Western Bulldogs","Western Bulldogs",8,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/292503.png?im=Scale,width=0.6,height=0.6","INT","CD_I292503",FALSE,8,"Stewart","Crameri","CD_T140",NA,83,1,0,NA,8,8,16,5,0,3,6,10,16,5,1,1,0,1,50,3,0,0,73,2,0,100,7.8,NA,"2018-01-24T05:37:19.819+0000",7,2,0,1,NA,NA,NA,2,225,0,1,1,5,62.5,1,8,2,0,37.5,0,0,0,4,1,1,11,3,0,0,0,0,0,5,1,20,NA,NA,NA,"CD_I292503",FALSE,8,"Stewart","Crameri","away",NA,"Western Bulldogs"
"CD_M20150141005","2015-06-06T09:40:00.000+0000","CONCLUDED","Premiership","Round 10",10,"Adelaide Oval","Port Adelaide","Port Adelaide","Western Bulldogs","Western Bulldogs",18,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/291814.png?im=Scale,width=0.6,height=0.6","CHB","CD_I291814",FALSE,18,"Fletcher","Roberts","CD_T140",NA,85,0,0,NA,3,6,9,1,0,2,6,3,9,0,0,1,0,5,77.8,0,0,0,32,1,0,0,7.6,NA,"2018-01-24T05:37:19.819+0000",2,7,0,0,NA,NA,NA,0,86,0,0,0,3,100,0.5,7,0,0,66.7,0,0,0,5,0,0,6,6,3,0,2,0,0,0,0,0,NA,NA,NA,"CD_I291814",FALSE,18,"Fletcher","Roberts","away",NA,"Western Bulldogs"
"CD_M20150141005","2015-06-06T09:40:00.000+0000","CONCLUDED","Premiership","Round 10",10,"Adelaide Oval","Port Adelaide","Port Adelaide","Western Bulldogs","Western Bulldogs",23,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/280012.png?im=Scale,width=0.6,height=0.6","FPR","CD_I280012",FALSE,23,"Jordan","Roughead","CD_T140",NA,90,2,0,NA,6,5,11,1,0,3,7,4,11,4,0,1,19,2,81.8,2,0,0,74,1,0,100,15.9,NA,"2018-01-24T05:37:19.819+0000",2,1,0,2,NA,NA,NA,3,189,0,2,2,5,83.3,1.2,9,0,1,63.6,4,35.2,21.1,6,2,0,11,5,2,54,1,0,0,0,0,0,NA,NA,NA,"CD_I280012",FALSE,23,"Jordan","Roughead","away",NA,"Western Bulldogs"
"CD_M20150141005","2015-06-06T09:40:00.000+0000","CONCLUDED","Premiership","Round 10",10,"Adelaide Oval","Port Adelaide","Port Adelaide","Western Bulldogs","Western Bulldogs",25,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/280946.png?im=Scale,width=0.6,height=0.6","HFFL","CD_I280946",FALSE,25,"Koby","Stevens","CD_T140",NA,85,1,0,NA,8,14,22,3,0,11,14,10,24,4,1,0,1,0,72.7,1,2,0,114,0,0,100,16.2,NA,"2018-01-24T05:37:19.819+0000",2,2,1,1,NA,NA,NA,3,205,2,7,9,4,50,0.6,16,1,0,58.3,0,0,0,11,1,2,24,14,0,0,0,0,0,1,0,0,NA,NA,NA,"CD_I280946",FALSE,25,"Koby","Stevens","away",NA,"Western Bulldogs"
"CD_M20150141005","2015-06-06T09:40:00.000+0000","CONCLUDED","Premiership","Round 10",10,"Adelaide Oval","Port Adelaide","Port Adelaide","Western Bulldogs","Western Bulldogs",9,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/293884.png?im=Scale,width=0.6,height=0.6","CHF","CD_I293884",FALSE,9,"Jake","Stringer","CD_T140",NA,84,2,1,NA,8,3,11,3,0,6,2,8,10,2,2,0,2,5,45.5,2,0,0,78,0,0,66.7,10.8,NA,"2018-01-24T05:37:19.819+0000",2,2,1,3,NA,NA,NA,4,163,0,0,0,2,25,2.7,5,0,1,20,2,0,100,2,1,1,15,6,3,0,0,0,0,2,1,50,NA,NA,NA,"CD_I293884",FALSE,9,"Jake","Stringer","away",NA,"Western Bulldogs"
"CD_M20150141005","2015-06-06T09:40:00.000+0000","CONCLUDED","Premiership","Round 10",10,"Adelaide Oval","Port Adelaide","Port Adelaide","Western Bulldogs","Western Bulldogs",3,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/291545.png?im=Scale,width=0.6,height=0.6","C","CD_I291545",FALSE,3,"Mitch","Wallis","CD_T140",NA,87,0,0,NA,12,10,22,5,0,6,13,9,22,2,0,2,0,0,50,3,2,2,91,1,0,0,7,NA,"2018-01-24T05:37:19.819+0000",5,2,0,0,NA,NA,NA,5,173,3,3,6,6,50,1.2,11,0,1,59.1,0,0,0,7,1,3,13,5,0,0,0,0,0,2,2,100,NA,NA,NA,"CD_I291545",FALSE,3,"Mitch","Wallis","away",NA,"Western Bulldogs"
"CD_M20150141005","2015-06-06T09:40:00.000+0000","CONCLUDED","Premiership","Round 10",10,"Adelaide Oval","Port Adelaide","Port Adelaide","Western Bulldogs","Western Bulldogs",19,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/298307.png?im=Scale,width=0.6,height=0.6","INT","CD_I298307",FALSE,19,"Lukas","Webb","CD_T140",NA,83,0,0,NA,5,2,7,3,0,2,2,5,7,1,0,1,0,1,71.4,0,0,0,36,1,0,0,2.4,NA,"2018-01-24T05:37:19.819+0000",1,3,0,0,NA,NA,NA,1,106,0,0,0,4,80,2.5,5,0,2,28.6,0,0,0,1,0,1,7,6,0,0,1,1,100,0,0,0,NA,NA,NA,"CD_I298307",FALSE,19,"Lukas","Webb","away",NA,"Western Bulldogs"
"CD_M20150141005","2015-06-06T09:40:00.000+0000","CONCLUDED","Premiership","Round 10",10,"Adelaide Oval","Port Adelaide","Port Adelaide","Western Bulldogs","Western Bulldogs",10,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/281139.png?im=Scale,width=0.6,height=0.6","BPL","CD_I281139",FALSE,10,"Easton","Wood","CD_T140",NA,92,0,0,NA,8,4,12,6,0,0,6,6,12,2,0,3,0,3,83.3,1,1,1,48,3,0,0,10.1,NA,"2018-01-24T05:37:19.819+0000",3,8,0,0,NA,NA,NA,2,314,0,1,1,6,75,2,10,0,5,50,0,0,0,2,0,2,5,4,3,0,2,0,0,0,0,0,NA,NA,NA,"CD_I281139",FALSE,10,"Easton","Wood","away",NA,"Western Bulldogs"
"CD_M20150141005","2015-06-06T09:40:00.000+0000","CONCLUDED","Premiership","Round 10",10,"Adelaide Oval","Port Adelaide","Port Adelaide","Western Bulldogs","Western Bulldogs",6,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/291526.png?im=Scale,width=0.6,height=0.6","RR","CD_I291526",FALSE,6,"Luke","Dahlhaus","CD_T140",NA,82,0,1,NA,9,11,20,1,0,7,13,7,20,0,0,0,0,0,60,6,1,4,70,0,0,0,6.3,NA,"2018-01-24T05:37:19.819+0000",4,0,2,1,NA,NA,NA,5,144,2,3,5,3,33.3,0.8,12,1,0,65,0,0,0,10,2,2,22,12,0,0,0,0,0,0,0,0,NA,NA,NA,"CD_I291526",FALSE,6,"Luke","Dahlhaus","away",NA,"Western Bulldogs"
"CD_M20150141006","2015-06-07T03:10:00.000+0000","CONCLUDED","Premiership","Round 10",10,"ENGIE Stadium","GWS GIANTS","GWS GIANTS","Brisbane Lions","Brisbane Lions",14,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/291802.png?im=Scale,width=0.6,height=0.6","BPL","CD_I291802",FALSE,14,"Tomas","Bugg","CD_T1010",NA,89,0,0,NA,4,9,13,2,0,2,4,10,14,1,0,0,0,3,69.2,2,1,1,42,0,0,0,1.6,NA,"2018-01-24T05:37:28.097+0000",1,3,0,0,NA,NA,NA,1,61,1,1,2,1,25,0.4,9,0,0,28.6,0,0,0,4,0,0,7,5,3,0,2,0,0,0,0,0,NA,NA,NA,"CD_I291802",FALSE,14,"Tomas","Bugg","home",NA,"GWS GIANTS"
"CD_M20150141006","2015-06-07T03:10:00.000+0000","CONCLUDED","Premiership","Round 10",10,"ENGIE Stadium","GWS GIANTS","GWS GIANTS","Brisbane Lions","Brisbane Lions",21,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/291797.png?im=Scale,width=0.6,height=0.6","HBFR","CD_I291797",FALSE,21,"Matt","Buntine","CD_T1010",NA,85,0,1,NA,9,2,11,4,0,1,3,8,11,3,1,1,0,4,72.7,1,0,0,48,2,1,0,6.8,NA,"2018-01-24T05:37:28.097+0000",1,3,0,1,NA,NA,NA,5,250,0,0,0,6,66.7,4.5,8,0,2,27.3,0,0,0,2,0,2,5,5,4,0,2,0,0,0,0,0,NA,NA,NA,"CD_I291797",FALSE,21,"Matt","Buntine","home",NA,"GWS GIANTS"
"CD_M20150141006","2015-06-07T03:10:00.000+0000","CONCLUDED","Premiership","Round 10",10,"ENGIE Stadium","GWS GIANTS","GWS GIANTS","Brisbane Lions","Brisbane Lions",18,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/293845.png?im=Scale,width=0.6,height=0.6","FF","CD_I293845",FALSE,18,"Jeremy","Cameron","CD_T1010",NA,89,3,2,NA,9,4,13,7,0,0,6,7,13,3,5,2,0,1,61.5,2,1,2,71,0,0,60,8.8,NA,"2018-01-24T05:37:28.097+0000",2,1,0,5,NA,NA,NA,7,245,0,0,0,7,77.8,2.3,8,2,0,46.2,0,0,0,3,0,0,6,2,1,0,0,0,0,6,2,33.3,NA,NA,NA,"CD_I293845",FALSE,18,"Jeremy","Cameron","home",NA,"GWS GIANTS"
