"providerId","utcStartTime","status","compSeason.shortName","round.name","round.roundNumber","venue.name","home.team.name","home.team.club.name","away.team.name","away.team.club.name","player.jumperNumber","player.photoURL","player.player.position","player.player.player.playerId","player.player.player.captain","player.player.player.playerJumperNumber","player.player.player.givenName","player.player.player.surname","teamId","gamesPlayed","timeOnGroundPercentage","goals","behinds","superGoals","kicks","handballs","disposals","marks","bounces","tackles","contestedPossessions","uncontestedPossessions","totalPossessions","inside50s","marksInside50","contestedMarks","hitouts","onePercenters","disposalEfficiency","clangers","freesFor","freesAgainst","dreamTeamPoints","rebound50s","goalAssists","goalAccuracy","ratingPoints","ranking","lastUpdated","turnovers","intercepts","tacklesInside50","shotsAtGoal","goalEfficiency","shotEfficiency","interchangeCounts","scoreInvolvements","metresGained","extendedStats","clearances.centreClearances","clearances.stoppageClearances","clearances.totalClearances","player.playerId","player.captain","player.playerJumperNumber","player.givenName","player.surname","teamStatus","team.name"
"CD_M20242640101","2024-08-30T09:15:00.000+0000","CONCLUDED","2024 NAB AFLW Season","Week 1",1,"North Sydney Oval","Sydney Swans","Sydney Swans","Collingwood","Collingwood",20,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2024264/1009813.png?im=Scale,width=0.6,height=0.6","FB","CD_I1009813",FALSE,20,"Brenna","Tarrant","CD_T9408",NA,100,0,0,NA,9,3,12,2,0,1,7,4,11,1,0,0,0,3,58.3,1,2,0,45,2,0,0,NA,NA,NA,2,9,0,0,NA,NA,NA,2,144,NA,0,0,0,"CD_I1009813",FALSE,20,"Brenna","Tarrant","home","Sydney Swans"
"CD_M20242640101","2024-08-30T09:15:00.000+0000","CONCLUDED","2024 NAB AFLW Season","Week 1",1,"North Sydney Oval","Sydney Swans","Sydney Swans","Collingwood","Collingwood",23,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2024264/1022164.png?im=Scale,width=0.6,height=0.6","INT","CD_I1022164",FALSE,23,"Eliza","Vale","CD_T9408",NA,60,0,0,NA,6,2,8,1,0,3,5,3,8,1,0,0,0,1,62.5,1,2,0,39,1,0,0,NA,NA,NA,2,2,0,2,NA,NA,NA,0,134,NA,0,5,5,"CD_I1022164",FALSE,23,"Eliza","Vale","home","Sydney Swans"
"CD_M20242640101","2024-08-30T09:15:00.000+0000","CONCLUDED","2024 NAB AFLW Season","Week 1",1,"North Sydney Oval","Sydney Swans","Sydney Swans","Collingwood","Collingwood",6,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2024264/997736.png?im=Scale,width=0.6,height=0.6","HBFR","CD_I997736",FALSE,6,"Jordyn","Allen","CD_T8097",NA,95,0,0,NA,6,0,6,3,0,1,2,4,6,2,0,1,0,2,66.7,3,0,2,25,2,0,0,NA,NA,NA,3,3,0,0,NA,NA,NA,1,119,NA,0,0,0,"CD_I997736",FALSE,6,"Jordyn","Allen","away","Collingwood"
"CD_M20242640101","2024-08-30T09:15:00.000+0000","CONCLUDED","2024 NAB AFLW Season","Week 1",1,"North Sydney Oval","Sydney Swans","Sydney Swans","Collingwood","Collingwood",10,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2024264/1035374.png?im=Scale,width=0.6,height=0.6","BPL","CD_I1035374",FALSE,10,"Muireann","Atkinson","CD_T8097",NA,58,0,0,NA,6,0,6,2,0,2,2,2,4,0,0,0,0,0,66.7,2,0,2,26,3,0,0,NA,NA,NA,0,3,0,0,NA,NA,NA,1,169,NA,0,0,0,"CD_I1035374",FALSE,10,"Muireann","Atkinson","away","Collingwood"
"CD_M20242640101","2024-08-30T09:15:00.000+0000","CONCLUDED","2024 NAB AFLW Season","Week 1",1,"North Sydney Oval","Sydney Swans","Sydney Swans","Collingwood","Collingwood",4,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2024264/1022112.png?im=Scale,width=0.6,height=0.6","FF","CD_I1022112",FALSE,4,"Imogen","Barnett","CD_T8097",NA,83,0,2,NA,4,2,6,2,0,3,5,2,7,0,1,0,5,0,50,2,2,1,40,0,0,0,NA,NA,NA,1,1,3,2,NA,NA,NA,4,79,NA,0,2,2,"CD_I1022112",FALSE,4,"Imogen","Barnett","away","Collingwood"
"CD_M20242640101","2024-08-30T09:15:00.000+0000","CONCLUDED","2024 NAB AFLW Season","Week 1",1,"North Sydney Oval","Sydney Swans","Sydney Swans","Collingwood","Collingwood",28,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2024264/1019680.png?im=Scale,width=0.6,height=0.6","WL","CD_I1019680",FALSE,28,"Charlotte","Blair","CD_T8097",NA,67,0,0,NA,8,0,8,2,0,2,2,5,7,3,0,0,0,1,75,1,1,0,39,0,0,0,NA,NA,NA,4,2,1,0,NA,NA,NA,3,158,NA,0,0,0,"CD_I1019680",FALSE,28,"Charlotte","Blair","away","Collingwood"
"CD_M20242640101","2024-08-30T09:15:00.000+0000","CONCLUDED","2024 NAB AFLW Season","Week 1",1,"North Sydney Oval","Sydney Swans","Sydney Swans","Collingwood","Collingwood",8,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2024264/997729.png?im=Scale,width=0.6,height=0.6","RR","CD_I997729",FALSE,8,"Brittany","Bonnici","CD_T8097",NA,84,0,0,NA,19,5,24,1,0,4,19,4,23,7,0,0,0,0,29.2,11,3,2,83,8,0,0,NA,NA,NA,9,5,0,0,NA,NA,NA,1,373,NA,2,5,7,"CD_I997729",FALSE,8,"Brittany","Bonnici","away","Collingwood"
"CD_M20242640101","2024-08-30T09:15:00.000+0000","CONCLUDED","2024 NAB AFLW Season","Week 1",1,"North Sydney Oval","Sydney Swans","Sydney Swans","Collingwood","Collingwood",24,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2024264/1006996.png?im=Scale,width=0.6,height=0.6","INT","CD_I1006996",FALSE,24,"Lauren","Brazzale","CD_T8097",NA,70,0,0,NA,6,1,7,2,0,1,3,3,6,3,0,0,0,3,57.1,1,0,0,30,1,0,0,NA,NA,NA,2,1,1,0,NA,NA,NA,1,167,NA,0,0,0,"CD_I1006996",FALSE,24,"Lauren","Brazzale","away","Collingwood"
"CD_M20242640101","2024-08-30T09:15:00.000+0000","CONCLUDED","2024 NAB AFLW Season","Week 1",1,"North Sydney Oval","Sydney Swans","Sydney Swans","Collingwood","Collingwood",13,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2024264/1017029.png?im=Scale,width=0.6,height=0.6","HFFR","CD_I1017029",FALSE,13,"Grace","Campbell","CD_T8097",NA,78,1,1,NA,5,4,9,1,0,4,5,5,10,3,0,0,0,2,33.3,3,2,1,48,0,1,50,NA,NA,NA,3,0,3,2,NA,NA,NA,3,114,NA,0,1,1,"CD_I1017029",FALSE,13,"Grace","Campbell","away","Collingwood"
"CD_M20242640101","2024-08-30T09:15:00.000+0000","CONCLUDED","2024 NAB AFLW Season","Week 1",1,"North Sydney Oval","Sydney Swans","Sydney Swans","Collingwood","Collingwood",25,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2024264/1012637.png?im=Scale,width=0.6,height=0.6","C","CD_I1012637",FALSE,25,"Mikala","Cann","CD_T8097",NA,76,0,0,NA,6,9,15,1,0,10,13,3,16,6,0,0,0,1,60,2,2,0,81,1,0,0,NA,NA,NA,4,2,2,0,NA,NA,NA,4,167,NA,2,4,6,"CD_I1012637",FALSE,25,"Mikala","Cann","away","Collingwood"
"CD_M20242640101","2024-08-30T09:15:00.000+0000","CONCLUDED","2024 NAB AFLW Season","Week 1",1,"North Sydney Oval","Sydney Swans","Sydney Swans","Collingwood","Collingwood",27,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2024264/1025609.png?im=Scale,width=0.6,height=0.6","HBFL","CD_I1025609",FALSE,27,"Lucy","Cronin","CD_T8097",NA,92,0,0,NA,3,2,5,1,0,0,2,3,5,0,0,0,0,2,80,1,1,0,17,0,0,0,NA,NA,NA,1,3,0,0,NA,NA,NA,0,53,NA,0,0,0,"CD_I1025609",FALSE,27,"Lucy","Cronin","away","Collingwood"
"CD_M20242640101","2024-08-30T09:15:00.000+0000","CONCLUDED","2024 NAB AFLW Season","Week 1",1,"North Sydney Oval","Sydney Swans","Sydney Swans","Collingwood","Collingwood",36,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2024264/1021457.png?im=Scale,width=0.6,height=0.6","INT","CD_I1021457",FALSE,36,"Imogen","Evans","CD_T8097",NA,47,0,0,NA,6,1,7,0,0,1,5,1,6,3,0,0,0,0,57.1,0,1,0,25,0,0,0,NA,NA,NA,2,2,1,0,NA,NA,NA,0,135,NA,0,2,2,"CD_I1021457",FALSE,36,"Imogen","Evans","away","Collingwood"
"CD_M20242640101","2024-08-30T09:15:00.000+0000","CONCLUDED","2024 NAB AFLW Season","Week 1",1,"North Sydney Oval","Sydney Swans","Sydney Swans","Collingwood","Collingwood",15,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2024264/1005663.png?im=Scale,width=0.6,height=0.6","INT","CD_I1005663",FALSE,15,"Erica","Fowler","CD_T8097",NA,44,0,0,NA,2,3,5,1,0,2,2,3,5,1,0,1,0,1,20,2,0,1,20,0,0,0,NA,NA,NA,1,1,2,0,NA,NA,NA,0,13,NA,0,0,0,"CD_I1005663",FALSE,15,"Erica","Fowler","away","Collingwood"
"CD_M20242640101","2024-08-30T09:15:00.000+0000","CONCLUDED","2024 NAB AFLW Season","Week 1",1,"North Sydney Oval","Sydney Swans","Sydney Swans","Collingwood","Collingwood",1,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2024264/1003019.png?im=Scale,width=0.6,height=0.6","RK","CD_I1003019",FALSE,1,"Sabrina","Frederick","CD_T8097",NA,94,0,0,NA,17,4,21,5,0,5,16,6,22,3,0,1,25,4,52.4,6,2,1,118,2,0,0,NA,NA,NA,4,8,1,0,NA,NA,NA,3,287,NA,3,4,7,"CD_I1003019",FALSE,1,"Sabrina","Frederick","away","Collingwood"
"CD_M20242640101","2024-08-30T09:15:00.000+0000","CONCLUDED","2024 NAB AFLW Season","Week 1",1,"North Sydney Oval","Sydney Swans","Sydney Swans","Collingwood","Collingwood",2,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2024264/1015070.png?im=Scale,width=0.6,height=0.6","HFFL","CD_I1015070",FALSE,2,"Eliza","James","CD_T8097",NA,84,0,1,NA,7,1,8,2,0,1,4,2,6,2,1,0,0,0,37.5,3,1,0,35,0,1,0,NA,NA,NA,2,1,0,2,NA,NA,NA,2,174,NA,0,0,0,"CD_I1015070",FALSE,2,"Eliza","James","away","Collingwood"
"CD_M20242640101","2024-08-30T09:15:00.000+0000","CONCLUDED","2024 NAB AFLW Season","Week 1",1,"North Sydney Oval","Sydney Swans","Sydney Swans","Collingwood","Collingwood",5,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2024264/1015195.png?im=Scale,width=0.6,height=0.6","INT","CD_I1015195",FALSE,5,"Annie","Lee","CD_T8097",NA,77,0,0,NA,4,1,5,3,0,4,2,3,5,0,0,1,0,2,100,0,1,0,40,0,0,0,NA,NA,NA,0,2,0,0,NA,NA,NA,1,27,NA,0,0,0,"CD_I1015195",FALSE,5,"Annie","Lee","away","Collingwood"
"CD_M20242640101","2024-08-30T09:15:00.000+0000","CONCLUDED","2024 NAB AFLW Season","Week 1",1,"North Sydney Oval","Sydney Swans","Sydney Swans","Collingwood","Collingwood",12,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2024264/1007015.png?im=Scale,width=0.6,height=0.6","FB","CD_I1007015",FALSE,12,"Stacey","Livingstone","CD_T8097",NA,82,1,1,NA,7,0,7,3,0,1,3,2,5,3,1,1,0,3,57.1,0,0,0,41,1,0,50,NA,NA,NA,0,6,0,2,NA,NA,NA,2,217,NA,0,0,0,"CD_I1007015",FALSE,12,"Stacey","Livingstone","away","Collingwood"
"CD_M20242640101","2024-08-30T09:15:00.000+0000","CONCLUDED","2024 NAB AFLW Season","Week 1",1,"North Sydney Oval","Sydney Swans","Sydney Swans","Collingwood","Collingwood",9,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2024264/1015053.png?im=Scale,width=0.6,height=0.6","FPR","CD_I1015053",FALSE,9,"Alana","Porter","CD_T8097",NA,81,1,0,NA,4,3,7,2,0,2,3,3,6,0,2,0,0,1,57.1,0,0,0,38,0,1,50,NA,NA,NA,1,0,2,2,NA,NA,NA,5,85,NA,0,1,1,"CD_I1015053",FALSE,9,"Alana","Porter","away","Collingwood"
"CD_M20242640101","2024-08-30T09:15:00.000+0000","CONCLUDED","2024 NAB AFLW Season","Week 1",1,"North Sydney Oval","Sydney Swans","Sydney Swans","Collingwood","Collingwood",30,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2024264/1019724.png?im=Scale,width=0.6,height=0.6","INT","CD_I1019724",FALSE,30,"Carly","Remmos","CD_T8097",NA,50,0,1,NA,4,1,5,0,0,2,3,4,7,1,0,0,0,0,40,3,0,1,20,1,0,0,NA,NA,NA,3,1,1,1,NA,NA,NA,1,89,NA,0,0,0,"CD_I1019724",FALSE,30,"Carly","Remmos","away","Collingwood"
